,countyCode,County,State,county_state,total_coverage,total_claims,mean_total_coverage,mean_total_claims
2373,48099,Coryell,TX,"Coryell County, TX",10114000.0,594946.49,163129.03225806452,9595.911129032258
2374,48105,Crockett,TX,"Crockett County, TX",201100.0,60549.45,100550.0,30274.725
2375,48109,Culberson,TX,"Culberson County, TX",1000000.0,63111.62,1000000.0,63111.62
2376,48111,Dallam,TX,"Dallam County, TX",463000.0,884.33,154333.33333333334,294.7766666666667
2377,48113,Dallas,TX,"Dallas County, TX",455374200.0,61391002.19,137658.46432889963,18558.344071946794
2378,48115,Dawson,TX,"Dawson County, TX",260900.0,142602.93,26090.0,14260.293
2379,48117,Deaf Smith,TX,"Deaf Smith County, TX",840700.0,11946.65,93411.11111111112,1327.4055555555556
2380,48119,Delta,TX,"Delta County, TX",25000.0,2840.52,25000.0,2840.52
2381,48121,Denton,TX,"Denton County, TX",95263000.0,10386173.53,175761.9926199262,19162.68178966789
2382,48123,DeWitt,TX,"DeWitt County, TX",19810000.0,5764969.76,87268.72246696035,25396.34255506608
2383,48127,Dimmit,TX,"Dimmit County, TX",878600.0,157676.0,109825.0,19709.5
2384,48129,Donley,TX,"Donley County, TX",160400.0,7175.1,22914.285714285717,1025.0142857142855
2385,48131,Duval,TX,"Duval County, TX",2102800.0,299156.82,123694.11764705884,17597.46
2386,48133,Eastland,TX,"Eastland County, TX",20485600.0,5222996.24,117733.33333333331,30017.219770114945
2387,48135,Ector,TX,"Ector County, TX",15607800.0,2033033.97,89700.0,11684.10327586207
2388,48139,Ellis,TX,"Ellis County, TX",29295100.0,5132308.24,204860.83916083915,35890.26741258741
2389,48141,El Paso,TX,"El Paso County, TX",110949900.0,6188511.24,145603.54330708663,8121.405826771654
2390,48143,Erath,TX,"Erath County, TX",3749100.0,601904.0,187455.0,30095.2
2391,48145,Falls,TX,"Falls County, TX",552200.0,119044.09,69025.0,14880.51125
2392,48147,Fannin,TX,"Fannin County, TX",7488600.0,1664413.2,126925.42372881356,28210.39322033898
2393,48149,Fayette,TX,"Fayette County, TX",20290900.0,8596325.15,150302.96296296295,63676.4825925926
2394,48151,Fisher,TX,"Fisher County, TX",314900.0,66589.59,39362.5,8323.69875
2395,48157,Fort Bend,TX,"Fort Bend County, TX",1948276900.0,457282433.23,264963.5386916905,62189.9133999728
2396,48159,Franklin,TX,"Franklin County, TX",585000.0,326267.38,45000.0,25097.490769230768
2397,48161,Freestone,TX,"Freestone County, TX",3544000.0,615822.05,196888.88888888888,34212.336111111115
2398,48163,Frio,TX,"Frio County, TX",208700.0,56859.53,34783.333333333336,9476.588333333331
2399,48165,Gaines,TX,"Gaines County, TX",427600.0,57753.27,42760.0,5775.326999999999
2400,48167,Galveston,TX,"Galveston County, TX",10290697700.0,2446156695.98,170375.78973509933,40499.28304602649
2401,48169,Garza,TX,"Garza County, TX",45000.0,11852.99,45000.0,11852.99
2402,48171,Gillespie,TX,"Gillespie County, TX",1982000.0,90985.32,152461.53846153847,6998.87076923077
2403,48175,Goliad,TX,"Goliad County, TX",867100.0,423704.25,54193.75,26481.515625
2404,48177,Gonzales,TX,"Gonzales County, TX",16778100.0,6360912.06,77318.4331797235,29312.95880184332
2405,48179,Gray,TX,"Gray County, TX",186000.0,5050.639999999999,62000.0,1683.5466666666664
2406,48181,Grayson,TX,"Grayson County, TX",76420100.0,17635000.55,104256.61664392904,24058.663778990453
2407,48183,Gregg,TX,"Gregg County, TX",33082400.0,3610748.5,147032.88888888888,16047.771111111111
2408,48185,Grimes,TX,"Grimes County, TX",10441800.0,1304227.81,121416.27906976744,15165.439651162793
2409,48187,Guadalupe,TX,"Guadalupe County, TX",420957200.0,107520829.29,171679.11908646004,43850.25664355629
2410,48189,Hale,TX,"Hale County, TX",839200.0,34353.14,64553.84615384616,2642.5492307692307
2411,48191,Hall,TX,"Hall County, TX",210000.0,2760.66,105000.0,1380.33
2412,48193,Hamilton,TX,"Hamilton County, TX",255000.0,5523.1,127500.0,2761.55
2413,48195,Hansford,TX,"Hansford County, TX",125000.0,966.2,125000.0,966.2
2414,48199,Hardin,TX,"Hardin County, TX",427959800.0,190543066.25,179588.66974402015,79959.32280738564
2415,48201,Harris,TX,"Harris County, TX",34293143400.0,8842074870.0,199995.00437394297,51566.30821718085
2416,48203,Harrison,TX,"Harrison County, TX",31973400.0,5394878.99,125879.52755905512,21239.681062992127
2417,48205,Hartley,TX,"Hartley County, TX",125000.0,3534.58,125000.0,3534.58
2418,48207,Haskell,TX,"Haskell County, TX",8501500.0,2323493.57,47494.41340782123,12980.411005586591
2419,48209,Hays,TX,"Hays County, TX",246972500.0,71878884.3,164319.69394544244,47823.60898203593
2420,48213,Henderson,TX,"Henderson County, TX",17246000.0,2926976.22,215575.0,36587.20275
2421,48215,Hidalgo,TX,"Hidalgo County, TX",675166400.0,101886096.91,159802.6982248521,24115.052523076924
2422,48217,Hill,TX,"Hill County, TX",2978300.0,307508.39,99276.66666666669,10250.279666666667
2423,48219,Hockley,TX,"Hockley County, TX",1395500.0,135491.0,107346.15384615384,10422.384615384615
2424,48221,Hood,TX,"Hood County, TX",31107300.0,3718728.03,177756.0,21249.87445714285
2425,48223,Hopkins,TX,"Hopkins County, TX",3608800.0,329954.78,100244.44444444444,9165.410555555556
2426,48225,Houston,TX,"Houston County, TX",2883900.0,216153.18,115356.0,8646.1272
2427,48227,Howard,TX,"Howard County, TX",2694200.0,147202.82,117139.1304347826,6400.122608695652
2428,48229,Hudspeth,TX,"Hudspeth County, TX",250000.0,245314.1,250000.0,245314.1
2429,48231,Hunt,TX,"Hunt County, TX",10055900.0,1311938.85,162191.93548387097,21160.304032258067
2430,48233,Hutchinson,TX,"Hutchinson County, TX",360000.0,14515.26,180000.0,7257.63
2431,48237,Jack,TX,"Jack County, TX",545000.0,161866.16999999998,136250.0,40466.5425
2432,48239,Jackson,TX,"Jackson County, TX",24442900.0,2936713.26,109120.08928571428,13110.327053571427
2433,48241,Jasper,TX,"Jasper County, TX",33915600.0,6697053.23,152087.89237668162,30031.62883408072
2434,48245,Jefferson,TX,"Jefferson County, TX",4661942600.0,1266854943.32,196847.63754591905,53492.16498416585
2435,48247,Jim Hogg,TX,"Jim Hogg County, TX",395800.0,37055.78,35981.818181818184,3368.7072727272725
2436,48249,Jim Wells,TX,"Jim Wells County, TX",21817200.0,1628195.15,116669.51871657754,8706.925935828876
2437,48251,Johnson,TX,"Johnson County, TX",38390800.0,4395926.28,120347.3354231975,13780.3331661442
2438,48253,Jones,TX,"Jones County, TX",12748000.0,4673672.53,98061.53846153848,35951.32715384616
2439,48255,Karnes,TX,"Karnes County, TX",2085200.0,104655.53,139013.33333333334,6977.035333333333
2440,48257,Kaufman,TX,"Kaufman County, TX",9938500.0,1449108.16,171353.44827586206,23755.87147540984
2441,48259,Kendall,TX,"Kendall County, TX",30348200.0,3362495.72,138576.25570776255,15353.861735159817
2442,48265,Kerr,TX,"Kerr County, TX",24464600.0,1791865.07,134420.8791208791,9845.412472527472
2443,48267,Kimble,TX,"Kimble County, TX",1732700.0,379676.95,101923.5294117647,22333.93823529412
2444,48271,Kinney,TX,"Kinney County, TX",773400.0,158780.75,128900.0,26463.45833333333
2445,48273,Kleberg,TX,"Kleberg County, TX",27546400.0,2392953.09,98380.0,8546.261035714286
2446,48277,Lamar,TX,"Lamar County, TX",13778500.0,1671037.74,115785.71428571428,14042.333949579832
2447,48279,Lamb,TX,"Lamb County, TX",210000.0,0.0,210000.0,0.0
2448,48281,Lampasas,TX,"Lampasas County, TX",4049300.0,288235.63,168720.83333333334,12009.817916666669
2449,48283,La Salle,TX,"La Salle County, TX",531700.0,69353.02,29538.88888888889,3852.945555555556
2450,48285,Lavaca,TX,"Lavaca County, TX",8582200.0,1530381.77,69211.29032258065,12341.788467741935
2451,48287,Lee,TX,"Lee County, TX",3387100.0,627085.83,135484.0,25083.4332
2452,48289,Leon,TX,"Leon County, TX",260900.0,110496.23,43483.333333333336,18416.03833333333
2453,48291,Liberty,TX,"Liberty County, TX",417538300.0,110016419.48,126297.1264367816,33277.80383545069
2454,48293,Limestone,TX,"Limestone County, TX",24469900.0,4578559.56,84378.96551724138,15788.1364137931
2455,48295,Lipscomb,TX,"Lipscomb County, TX",881100.0,237844.7,146850.0,39640.78333333333
2456,48297,Live Oak,TX,"Live Oak County, TX",2574800.0,928041.01,45978.57142857143,16572.160892857144
2457,48299,Llano,TX,"Llano County, TX",148430400.0,19452259.14,217959.4713656388,28564.25718061674
2458,48303,Lubbock,TX,"Lubbock County, TX",35000800.0,2592442.82,102043.14868804664,7558.142332361515
2459,48309,McLennan,TX,"McLennan County, TX",46346600.0,4102646.75,136313.5294117647,12066.608088235294
2460,48311,McMullen,TX,"McMullen County, TX",74800.0,642.05,37400.0,321.025
2461,48313,Madison,TX,"Madison County, TX",3576400.0,434751.83,143056.0,17390.0732
2462,48315,Marion,TX,"Marion County, TX",2183800.0,549094.41,54595.0,13727.360250000002
2463,48317,Martin,TX,"Martin County, TX",15000.0,390.25,15000.0,390.25
2464,48319,Mason,TX,"Mason County, TX",285000.0,119062.45,57000.0,23812.49
2465,48321,Matagorda,TX,"Matagorda County, TX",234925800.0,23281957.61,115329.30780559649,11429.532454590084
2466,48323,Maverick,TX,"Maverick County, TX",24878000.0,5362122.74,155487.5,33513.267125
2467,48325,Medina,TX,"Medina County, TX",18229400.0,3405608.95,127478.32167832168,23815.447202797204
2468,48327,Menard,TX,"Menard County, TX",1385300.0,199278.12,44687.096774193546,6428.326451612903
2469,48329,Midland,TX,"Midland County, TX",21071700.0,1545908.31,145322.06896551725,10661.436620689656
2470,48331,Milam,TX,"Milam County, TX",1079500.0,209380.67,67468.75,13086.291875
2471,48335,Mitchell,TX,"Mitchell County, TX",188700.0,52899.74,31450.0,8816.623333333333
2472,48337,Montague,TX,"Montague County, TX",8215000.0,1418964.29,102687.5,17737.053625
2473,48339,Montgomery,TX,"Montgomery County, TX",2229057800.0,630708851.93,171836.09312365094,48620.78722864631
2474,48343,Morris,TX,"Morris County, TX",692000.0,26907.36,138400.0,5381.472
2475,48347,Nacogdoches,TX,"Nacogdoches County, TX",16905200.0,1825767.17,75469.64285714286,8150.746294642857
2476,48349,Navarro,TX,"Navarro County, TX",15290900.0,2592184.4,141582.40740740742,24001.707407407408
2477,48351,Newton,TX,"Newton County, TX",55086600.0,26317160.84,103741.24293785312,49561.508173258
2478,48353,Nolan,TX,"Nolan County, TX",4773000.0,1117872.52,82293.10344827586,19273.664137931035
2479,48355,Nueces,TX,"Nueces County, TX",2347961200.0,188626362.0,268983.9844197503,21609.16049948448
2480,48359,Oldham,TX,"Oldham County, TX",69200.0,3000.66,34600.0,1500.33
2481,48361,Orange,TX,"Orange County, TX",2909669000.0,1127486013.01,211827.9702970297,82082.55773223646
2482,48363,Palo Pinto,TX,"Palo Pinto County, TX",11737000.0,1327892.36,121000.0,13689.611958762887
2483,48365,Panola,TX,"Panola County, TX",491500.0,67166.36,70214.28571428571,9595.194285714286
2484,48367,Parker,TX,"Parker County, TX",29272300.0,4766807.62,102709.82456140353,16725.640771929826
2485,48373,Polk,TX,"Polk County, TX",34414500.0,6100889.08,124690.21739130437,22104.670579710142
2486,48375,Potter,TX,"Potter County, TX",34162100.0,4285575.06,88963.80208333333,11160.351718749998
2487,48377,Presidio,TX,"Presidio County, TX",44700.0,24032.27,14900.0,8010.756666666667
2488,48379,Rains,TX,"Rains County, TX",639900.0,254884.98,79987.5,31860.6225
2489,48381,Randall,TX,"Randall County, TX",29011100.0,2351902.0,92392.03821656053,7490.133757961784
2490,48385,Real,TX,"Real County, TX",4310800.0,658396.53,73064.40677966102,11159.263220338984
2491,48389,Reeves,TX,"Reeves County, TX",104000.0,1019.89,52000.0,509.945
2492,48391,Refugio,TX,"Refugio County, TX",19045200.0,1761944.34,154839.0243902439,14324.750731707318
2493,48395,Robertson,TX,"Robertson County, TX",3846000.0,1452680.48,73961.53846153847,27936.16307692308
2494,48397,Rockwall,TX,"Rockwall County, TX",11597400.0,770317.61,231948.0,15406.3522
2495,48399,Runnels,TX,"Runnels County, TX",639200.0,140237.15,106533.33333333331,23372.858333333334
2496,48401,Rusk,TX,"Rusk County, TX",5977100.0,379436.41,99618.33333333331,6323.940166666666
2497,48403,Sabine,TX,"Sabine County, TX",204500.0,25639.08,40900.0,5127.816
2498,48405,San Augustine,TX,"San Augustine County, TX",954600.0,82282.9,159100.0,13713.816666666666
2499,48407,San Jacinto,TX,"San Jacinto County, TX",28123500.0,7563867.77,63057.174887892375,16959.344775784753
2500,48409,San Patricio,TX,"San Patricio County, TX",251951800.0,20000421.86,124359.23000987168,9871.876535044425
2501,48411,San Saba,TX,"San Saba County, TX",915500.0,213680.38,48184.21052631579,11246.335789473684
2502,48413,Schleicher,TX,"Schleicher County, TX",93000.0,0.0,93000.0,0.0
2503,48415,Scurry,TX,"Scurry County, TX",130600.0,14105.999999999998,21766.666666666668,2350.9999999999995
2504,48417,Shackelford,TX,"Shackelford County, TX",957800.0,114124.6,41643.47826086957,4961.939130434782
2505,48419,Shelby,TX,"Shelby County, TX",195600.0,99026.32,39120.0,19805.264000000003
2506,48423,Smith,TX,"Smith County, TX",45912600.0,4225396.92,155635.93220338982,14323.379389830508
2507,48425,Somervell,TX,"Somervell County, TX",3014000.0,600145.31,94187.5,18754.5409375
2508,48427,Starr,TX,"Starr County, TX",9261600.0,1222273.65,125156.75675675676,16517.211486486485
2509,48429,Stephens,TX,"Stephens County, TX",4446100.0,896143.49,65383.82352941176,13178.580735294116
2510,48433,Stonewall,TX,"Stonewall County, TX",14300.0,5952.299999999999,14300.0,5952.299999999999
2511,48435,Sutton,TX,"Sutton County, TX",3747200.0,983863.3,129213.79310344828,33926.32068965517
2512,48437,Swisher,TX,"Swisher County, TX",105000.0,9063.62,105000.0,9063.62
2513,48439,Tarrant,TX,"Tarrant County, TX",470680400.0,57586761.69,136310.5705183898,16677.312971329276
2514,48441,Taylor,TX,"Taylor County, TX",80968500.0,15574787.93,86782.95819935692,16693.234651661307
2515,48443,Terrell,TX,"Terrell County, TX",93300.0,5159.05,31100.0,1719.6833333333334
2516,48445,Terry,TX,"Terry County, TX",1302500.0,84443.75,100192.30769230767,6495.673076923077
2517,48447,Throckmorton,TX,"Throckmorton County, TX",287800.0,158551.79,95933.33333333331,52850.59666666667
2518,48449,Titus,TX,"Titus County, TX",1760000.0,247113.27,352000.0,49422.654
2519,48451,Tom Green,TX,"Tom Green County, TX",18283400.0,1599524.91,131535.25179856116,11507.37345323741
2520,48453,Travis,TX,"Travis County, TX",804552600.0,110632487.31,184445.8046767538,25362.78938789546
2521,48455,Trinity,TX,"Trinity County, TX",5669000.0,1982957.11,46467.2131147541,16253.74680327869
2522,48457,Tyler,TX,"Tyler County, TX",13068000.0,3514824.71,73830.50847457627,19857.76672316384
2523,48459,Upshur,TX,"Upshur County, TX",661000.0,102905.44,110166.66666666669,17150.906666666666
2524,48463,Uvalde,TX,"Uvalde County, TX",9940000.0,2991381.12,106881.72043010753,32165.388387096777
2525,48465,Val Verde,TX,"Val Verde County, TX",23229900.0,3475761.73,148909.61538461538,22280.52391025641
2526,48467,Van Zandt,TX,"Van Zandt County, TX",4611000.0,619670.65,164678.57142857142,22131.094642857144
2527,48469,Victoria,TX,"Victoria County, TX",87901500.0,11001962.14,118785.8108108108,14867.516405405406
2528,48471,Walker,TX,"Walker County, TX",37594200.0,5429633.54,138213.9705882353,19961.88801470588
2529,48473,Waller,TX,"Waller County, TX",177693200.0,44187283.68,203543.1844215349,50615.4452233677
2530,48477,Washington,TX,"Washington County, TX",11836400.0,1668211.46,166709.85915492958,23495.93605633803
2531,48479,Webb,TX,"Webb County, TX",39422900.0,6546185.2700000005,151626.53846153847,25177.635653846155
2532,48481,Wharton,TX,"Wharton County, TX",150399000.0,50820786.98,130895.56135770236,44230.44993907746
2533,48483,Wheeler,TX,"Wheeler County, TX",115000.0,29964.44,115000.0,29964.44
2534,48485,Wichita,TX,"Wichita County, TX",107326500.0,19657765.31,83005.80046403712,15203.221430781128
2535,48487,Wilbarger,TX,"Wilbarger County, TX",389000.0,186914.3,38900.0,18691.43
2536,48489,Willacy,TX,"Willacy County, TX",49221300.0,3795431.0,98639.87975951904,7606.074148296593
2537,48491,Williamson,TX,"Williamson County, TX",103506600.0,18640076.77,148930.35971223022,26820.25434532374
2538,48493,Wilson,TX,"Wilson County, TX",8375900.0,2019406.1,117970.42253521128,28442.33943661972
2539,48497,Wise,TX,"Wise County, TX",15369300.0,1860855.13,163503.1914893617,19796.33117021277
2540,48499,Wood,TX,"Wood County, TX",1804200.0,154533.51,164018.18181818182,14048.50090909091
2541,48501,Yoakum,TX,"Yoakum County, TX",899400.0,72632.47,64242.857142857145,5188.033571428571
2542,48503,Young,TX,"Young County, TX",3421300.0,503436.89,40729.76190476191,5993.29630952381
2543,48505,Zapata,TX,"Zapata County, TX",1081300.0,95467.41,216260.0,19093.482
2544,48507,Zavala,TX,"Zavala County, TX",2901800.0,425208.23,74405.1282051282,10902.775128205129
2545,49001,Beaver,UT,"Beaver County, UT",21700.0,3446.94,21700.0,3446.94
2546,49003,Box Elder,UT,"Box Elder County, UT",1739100.0,292349.61,108693.75,18271.850625
2547,49005,Cache,UT,"Cache County, UT",5650500.0,126356.08,134535.7142857143,3008.478095238095
2548,49007,Carbon,UT,"Carbon County, UT",1718200.0,538092.58,190911.11111111112,59788.06444444444
2549,49011,Davis,UT,"Davis County, UT",16489300.0,1015886.28,95868.02325581395,5906.315581395349
2550,49013,Duchesne,UT,"Duchesne County, UT",165600.0,9196.34,27600.0,1532.7233333333334
2551,49015,Emery,UT,"Emery County, UT",366900.0,12158.570000000002,91725.0,3039.6425000000004
2552,49017,Garfield,UT,"Garfield County, UT",350000.0,7178.98,350000.0,7178.98
2553,49019,Grand,UT,"Grand County, UT",900000.0,28868.57,450000.0,14434.285
2554,49021,Iron,UT,"Iron County, UT",4624000.0,117037.74,210181.81818181815,5319.897272727272
2555,49023,Juab,UT,"Juab County, UT",524600.0,0.0,87433.33333333333,0.0
2556,49025,Kane,UT,"Kane County, UT",1199500.0,72034.56999999999,199916.66666666663,12005.761666666664
2557,49027,Millard,UT,"Millard County, UT",1909000.0,774494.5,39770.833333333336,16135.302083333334
2558,49029,Morgan,UT,"Morgan County, UT",1252700.0,10887.4,139188.88888888888,1209.711111111111
2559,49031,Piute,UT,"Piute County, UT",7000.0,3671.94,7000.0,3671.94
2560,49033,Rich,UT,"Rich County, UT",168500.0,2841.72,168500.0,2841.72
2561,49035,Salt Lake,UT,"Salt Lake County, UT",33648100.0,1612313.75,88547.63157894737,4242.930921052632
2562,49039,Sanpete,UT,"Sanpete County, UT",1086200.0,41175.6,90516.66666666669,3431.3
2563,49041,Sevier,UT,"Sevier County, UT",450700.0,35503.72,34669.230769230766,2731.055384615385
2564,49043,Summit,UT,"Summit County, UT",10399900.0,93303.68,297140.0,2665.8194285714285
2565,49045,Tooele,UT,"Tooele County, UT",660000.0,53745.89,110000.0,8957.648333333333
2566,49047,Uintah,UT,"Uintah County, UT",1904000.0,80455.89,136000.0,5746.8492857142855
2567,49049,Utah,UT,"Utah County, UT",15347600.0,484052.06,156608.16326530612,4939.306734693878
2568,49051,Wasatch,UT,"Wasatch County, UT",2048000.0,26389.47,204800.0,2638.947
2569,49053,Washington,UT,"Washington County, UT",13055700.0,874671.18,241772.22222222225,16197.614444444444
2570,49055,Wayne,UT,"Wayne County, UT",210000.0,0.0,105000.0,0.0
2571,49057,Weber,UT,"Weber County, UT",10140200.0,233596.4,133423.68421052632,3073.636842105263
2572,50001,Addison,VT,"Addison County, VT",12884700.0,1532297.34,134215.625,15961.430625
2573,50003,Bennington,VT,"Bennington County, VT",19966600.0,1504475.86,188364.15094339623,14193.16849056604
2574,50005,Caledonia,VT,"Caledonia County, VT",14981600.0,2739034.68,72374.87922705314,13232.0515942029
2575,50007,Chittenden,VT,"Chittenden County, VT",31072900.0,2571109.51,153068.47290640394,12665.56408866995
2576,50009,Essex,VT,"Essex County, VT",1271000.0,349645.79,84733.33333333333,23309.71933333333
2577,50011,Franklin,VT,"Franklin County, VT",15734900.0,2355866.91,88897.74011299435,13309.982542372882
2578,50013,Grand Isle,VT,"Grand Isle County, VT",8574900.0,789179.07,145337.28813559323,13375.916440677966
2579,50015,Lamoille,VT,"Lamoille County, VT",17916500.0,1743525.02,151834.74576271186,14775.635762711863
2580,50017,Orange,VT,"Orange County, VT",7541300.0,1098061.63,116020.0,16893.255846153847
2581,50019,Orleans,VT,"Orleans County, VT",9128200.0,1305453.16,104921.83908045976,15005.208735632184
2582,50021,Rutland,VT,"Rutland County, VT",31797300.0,3553949.53,136469.09871244634,15253.00227467811
2583,50023,Washington,VT,"Washington County, VT",109287500.0,21834851.86,138865.94663278272,27744.411512071158
2584,50025,Windham,VT,"Windham County, VT",51444000.0,9635952.33,173212.12121212122,32444.28393939394
2585,50027,Windsor,VT,"Windsor County, VT",66647000.0,13893510.89,182095.6284153005,37960.412267759566
2586,51001,Accomack,VA,"Accomack County, VA",141226100.0,11863908.27,127460.37906137184,10707.498438628158
2587,51003,Albemarle,VA,"Albemarle County, VA",11027800.0,1265352.48,93455.93220338984,10723.326101694916
2588,51005,Alleghany,VA,"Alleghany County, VA",16416700.0,2894140.38,76003.24074074074,13398.798055555557
2589,51007,Amelia,VA,"Amelia County, VA",1754400.0,123035.47,250628.57142857145,17576.495714285713
2590,51009,Amherst,VA,"Amherst County, VA",6870500.0,756454.2,129632.07547169812,14272.72075471698
2591,51011,Appomattox,VA,"Appomattox County, VA",788000.0,256135.86,87555.55555555556,28459.54
2592,51013,Arlington,VA,"Arlington County, VA",49269500.0,1804503.21,221934.68468468467,8128.392837837838
2593,51015,Augusta,VA,"Augusta County, VA",17125400.0,2854039.44,96210.11235955056,16033.929438202247
2594,51017,Bath,VA,"Bath County, VA",1320100.0,144052.58,82506.25,9003.28625
2595,51019,Bedford,VA,"Bedford County, VA",6215900.0,299880.58,188360.60606060605,9087.290303030304
2596,51021,Bland,VA,"Bland County, VA",3877600.0,490251.34,92323.80952380953,11672.650952380953
2597,51023,Botetourt,VA,"Botetourt County, VA",18231700.0,3820803.63,75965.41666666667,15920.015125
2598,51025,Brunswick,VA,"Brunswick County, VA",1801900.0,35005.69,150158.33333333334,2917.1408333333334
2599,51027,Buchanan,VA,"Buchanan County, VA",23659900.0,2867478.1,71050.75075075075,8611.045345345347
2600,51029,Buckingham,VA,"Buckingham County, VA",306500.0,58018.85,38312.5,7252.35625
2601,51031,Campbell,VA,"Campbell County, VA",7076700.0,543782.75,244024.1379310345,18751.129310344822
2602,51033,Caroline,VA,"Caroline County, VA",1237300.0,42226.99,154662.5,5278.37375
2603,51035,Carroll,VA,"Carroll County, VA",1739800.0,119238.71,102341.17647058824,7014.041764705883
2604,51036,Charles City,VA,"Charles City County, VA",1201300.0,63764.91,120130.0,6376.491
2605,51037,Charlotte,VA,"Charlotte County, VA",52100.0,1709.48,26050.0,854.74
2606,51041,Chesterfield,VA,"Chesterfield County, VA",42228600.0,3893834.69,156983.6431226766,14475.22189591078
2607,51043,Clarke,VA,"Clarke County, VA",3369200.0,540642.64,99094.11764705884,15901.25411764706
2608,51045,Craig,VA,"Craig County, VA",6461300.0,1248172.35,67305.20833333333,13001.7953125
2609,51047,Culpeper,VA,"Culpeper County, VA",5385000.0,721897.0700000001,128214.28571428572,17188.025476190476
2610,51049,Cumberland,VA,"Cumberland County, VA",639300.0,313045.82,45664.28571428572,22360.415714285715
2611,51051,Dickenson,VA,"Dickenson County, VA",6751600.0,461928.27,58203.44827586207,3982.14025862069
2612,51053,Dinwiddie,VA,"Dinwiddie County, VA",402500.0,79328.48,57500.0,11332.64
2613,51057,Essex,VA,"Essex County, VA",32410100.0,5252324.09,135042.08333333334,21884.68370833333
2614,51059,Fairfax,VA,"Fairfax County, VA",322075300.0,17406770.77,213719.5089581951,11550.61099535501
2615,51061,Fauquier,VA,"Fauquier County, VA",4614200.0,153358.54,159110.3448275862,5288.22551724138
2616,51063,Floyd,VA,"Floyd County, VA",2709700.0,695083.05,142615.7894736842,36583.31842105263
2617,51065,Fluvanna,VA,"Fluvanna County, VA",1239200.0,276616.35000000003,53878.260869565216,12026.79782608696
2618,51067,Franklin,VA,"Franklin County, VA",8922000.0,676869.57,185875.0,14101.449374999998
2619,51069,Frederick,VA,"Frederick County, VA",8639500.0,526483.59,166144.23076923078,10124.684423076922
2620,51071,Giles,VA,"Giles County, VA",6048000.0,1242223.64,80640.0,16562.98186666667
2621,51073,Gloucester,VA,"Gloucester County, VA",196059200.0,27744798.12,145336.6938472943,20566.937079318013
2622,51075,Goochland,VA,"Goochland County, VA",1546900.0,156695.09,85938.88888888889,8705.282777777778
2623,51077,Grayson,VA,"Grayson County, VA",121200.0,4841.61,17314.285714285714,691.6585714285713
2624,51079,Greene,VA,"Greene County, VA",3453300.0,260706.67,119079.31034482758,8989.885172413793
2625,51081,Greensville,VA,"Greensville County, VA",328600.0,28061.02,82150.0,7015.255
2626,51083,Halifax,VA,"Halifax County, VA",9809200.0,2344309.0,51627.36842105263,12338.468421052632
2627,51085,Hanover,VA,"Hanover County, VA",8302600.0,581258.26,212887.1794871795,14904.05794871795
2628,51087,Henrico,VA,"Henrico County, VA",58097900.0,4190716.36,160049.31129476585,11544.673168044075
2629,51089,Henry,VA,"Henry County, VA",22164300.0,4661232.39,145817.76315789475,30666.002565789477
2630,51091,Highland,VA,"Highland County, VA",329800.0,54989.08,47114.28571428572,7855.582857142857
2631,51093,Isle of Wight,VA,"Isle of Wight County, VA",38241800.0,5235312.65,204501.60427807487,27996.324331550804
2632,51095,James City,VA,"James City County, VA",68501300.0,6254749.57,184143.27956989247,16813.842930107527
2633,51097,King and Queen,VA,"King and Queen County, VA",3324500.0,614684.83,151113.63636363635,27940.219545454544
2634,51099,King George,VA,"King George County, VA",5665000.0,94140.69,246304.34782608692,4093.0734782608697
2635,51101,King William,VA,"King William County, VA",13033700.0,2208682.16,146446.06741573033,24816.65348314607
2636,51103,Lancaster,VA,"Lancaster County, VA",76807800.0,5644284.83,194943.65482233503,14325.596015228426
2637,51105,Lee,VA,"Lee County, VA",4309100.0,797401.04,63369.117647058825,11726.48588235294
2638,51107,Loudoun,VA,"Loudoun County, VA",30426400.0,2021689.05,184402.42424242423,12252.66090909091
2639,51109,Louisa,VA,"Louisa County, VA",901000.0,36477.35,225250.0,9119.3375
2640,51113,Madison,VA,"Madison County, VA",1543600.0,128125.94,81242.1052631579,6743.470526315789
2641,51115,Mathews,VA,"Mathews County, VA",185009800.0,18844181.35,160598.78472222222,16357.79631076389
2642,51117,Mecklenburg,VA,"Mecklenburg County, VA",767700.0,72397.42,95962.5,9049.6775
2643,51119,Middlesex,VA,"Middlesex County, VA",40064000.0,3002426.82,168336.1344537815,12615.238739495797
2644,51121,Montgomery,VA,"Montgomery County, VA",14216900.0,1615560.97,84624.40476190476,9616.434345238094
2645,51125,Nelson,VA,"Nelson County, VA",2949900.0,232961.34,101720.68965517242,8033.149655172414
2646,51127,New Kent,VA,"New Kent County, VA",5624200.0,567544.12,156227.77777777778,15765.114444444444
2647,51131,Northampton,VA,"Northampton County, VA",12858700.0,1101235.44,129885.8585858586,11123.590303030302
2648,51133,Northumberland,VA,"Northumberland County, VA",67528400.0,6487078.51,174042.2680412371,16719.27451030928
2649,51135,Nottoway,VA,"Nottoway County, VA",42000.0,2599.24,42000.0,2599.24
2650,51137,Orange,VA,"Orange County, VA",2989400.0,123220.21,229953.84615384616,9478.477692307692
2651,51139,Page,VA,"Page County, VA",15020100.0,3579460.75,79471.42857142857,18938.945767195768
