,countyCode,County,State,county_state,tot_pol_cnt,Households,adopt_rate
2562,49035,Salt Lake,UT,"Salt Lake County, UT",574,374820,0.2
2563,49037,San Juan,UT,"San Juan County, UT",4,4311,0.1
2564,49039,Sanpete,UT,"Sanpete County, UT",14,8643,0.2
2565,49041,Sevier,UT,"Sevier County, UT",15,7364,0.2
2566,49043,Summit,UT,"Summit County, UT",384,14220,2.7
2567,49045,Tooele,UT,"Tooele County, UT",14,20478,0.1
2568,49047,Uintah,UT,"Uintah County, UT",36,10569,0.3
2569,49049,Utah,UT,"Utah County, UT",711,165991,0.4
2570,49051,Wasatch,UT,"Wasatch County, UT",49,9879,0.5
2571,49053,Washington,UT,"Washington County, UT",393,57144,0.7
2572,49057,Weber,UT,"Weber County, UT",169,83632,0.2
2573,50001,Addison,VT,"Addison County, VT",77,14584,0.5
2574,50003,Bennington,VT,"Bennington County, VT",173,14581,1.2
2575,50005,Caledonia,VT,"Caledonia County, VT",28,12434,0.2
2576,50007,Chittenden,VT,"Chittenden County, VT",240,66160,0.4
2577,50009,Essex,VT,"Essex County, VT",6,2740,0.2
2578,50011,Franklin,VT,"Franklin County, VT",90,18563,0.5
2579,50013,Grand Isle,VT,"Grand Isle County, VT",60,2956,2.0
2580,50015,Lamoille,VT,"Lamoille County, VT",67,10546,0.6
2581,50017,Orange,VT,"Orange County, VT",54,12279,0.4
2582,50019,Orleans,VT,"Orleans County, VT",33,11779,0.3
2583,50021,Rutland,VT,"Rutland County, VT",114,25338,0.4
2584,50023,Washington,VT,"Washington County, VT",278,24828,1.1
2585,50025,Windham,VT,"Windham County, VT",193,18943,1.0
2586,50027,Windsor,VT,"Windsor County, VT",265,24298,1.1
2587,51001,Accomack,VA,"Accomack County, VA",2376,13438,17.7
2588,51003,Albemarle,VA,"Albemarle County, VA",277,41496,0.7
2589,51005,Alleghany,VA,"Alleghany County, VA",121,6600,1.8
2590,51007,Amelia,VA,"Amelia County, VA",6,4954,0.1
2591,51009,Amherst,VA,"Amherst County, VA",24,12160,0.2
2592,51011,Appomattox,VA,"Appomattox County, VA",4,6091,0.1
2593,51013,Arlington,VA,"Arlington County, VA",783,107032,0.7
2594,51015,Augusta,VA,"Augusta County, VA",160,29539,0.5
2595,51017,Bath,VA,"Bath County, VA",13,1801,0.7
2596,51019,Bedford,VA,"Bedford County, VA",86,31317,0.3
2597,51021,Bland,VA,"Bland County, VA",16,2367,0.7
2598,51023,Botetourt,VA,"Botetourt County, VA",111,13264,0.8
2599,51025,Brunswick,VA,"Brunswick County, VA",15,6037,0.2
2600,51027,Buchanan,VA,"Buchanan County, VA",91,8569,1.1
2601,51029,Buckingham,VA,"Buckingham County, VA",5,5826,0.1
2602,51031,Campbell,VA,"Campbell County, VA",35,23071,0.2
2603,51033,Caroline,VA,"Caroline County, VA",55,10946,0.5
2604,51035,Carroll,VA,"Carroll County, VA",18,12357,0.1
2605,51036,Charles City,VA,"Charles City County, VA",21,2896,0.7
2606,51041,Chesterfield,VA,"Chesterfield County, VA",809,124971,0.6
2607,51043,Clarke,VA,"Clarke County, VA",45,5612,0.8
2608,51045,Craig,VA,"Craig County, VA",26,2297,1.1
2609,51047,Culpeper,VA,"Culpeper County, VA",77,17071,0.5
2610,51049,Cumberland,VA,"Cumberland County, VA",6,3975,0.2
2611,51051,Dickenson,VA,"Dickenson County, VA",17,5778,0.3
2612,51053,Dinwiddie,VA,"Dinwiddie County, VA",32,10401,0.3
2613,51057,Essex,VA,"Essex County, VA",149,4555,3.3
2614,51059,Fairfax,VA,"Fairfax County, VA",6162,396501,1.6
2615,51061,Fauquier,VA,"Fauquier County, VA",156,24562,0.6
2616,51063,Floyd,VA,"Floyd County, VA",18,6493,0.3
2617,51065,Fluvanna,VA,"Fluvanna County, VA",43,9923,0.4
2618,51067,Franklin,VA,"Franklin County, VA",67,22997,0.3
2619,51069,Frederick,VA,"Frederick County, VA",114,31503,0.4
2620,51071,Giles,VA,"Giles County, VA",43,6910,0.6
2621,51073,Gloucester,VA,"Gloucester County, VA",1100,14786,7.4
2622,51075,Goochland,VA,"Goochland County, VA",52,8506,0.6
2623,51077,Grayson,VA,"Grayson County, VA",13,6498,0.2
2624,51079,Greene,VA,"Greene County, VA",78,7548,1.0
2625,51081,Greensville,VA,"Greensville County, VA",11,3647,0.3
2626,51083,Halifax,VA,"Halifax County, VA",7,14158,0.0
2627,51085,Hanover,VA,"Hanover County, VA",218,38987,0.6
2628,51087,Henrico,VA,"Henrico County, VA",781,128464,0.6
2629,51089,Henry,VA,"Henry County, VA",43,21218,0.2
2630,51091,Highland,VA,"Highland County, VA",16,1078,1.5
2631,51093,Isle of Wight,VA,"Isle of Wight County, VA",362,14587,2.5
2632,51095,James City,VA,"James City County, VA",857,28920,3.0
2633,51097,King and Queen,VA,"King and Queen County, VA",42,2707,1.6
2634,51099,King George,VA,"King George County, VA",60,9202,0.7
2635,51101,King William,VA,"King William County, VA",78,6078,1.3
2636,51103,Lancaster,VA,"Lancaster County, VA",436,5062,8.6
2637,51105,Lee,VA,"Lee County, VA",14,9149,0.2
2638,51107,Loudoun,VA,"Loudoun County, VA",749,128637,0.6
2639,51109,Louisa,VA,"Louisa County, VA",1,13871,0.0
2640,51111,Lunenburg,VA,"Lunenburg County, VA",1,4293,0.0
2641,51113,Madison,VA,"Madison County, VA",33,4949,0.7
2642,51115,Mathews,VA,"Mathews County, VA",943,3920,24.1
2643,51117,Mecklenburg,VA,"Mecklenburg County, VA",38,12075,0.3
2644,51119,Middlesex,VA,"Middlesex County, VA",289,4603,6.3
2645,51121,Montgomery,VA,"Montgomery County, VA",129,35685,0.4
2646,51125,Nelson,VA,"Nelson County, VA",64,6419,1.0
2647,51127,New Kent,VA,"New Kent County, VA",91,7961,1.1
2648,51131,Northampton,VA,"Northampton County, VA",400,5148,7.8
2649,51133,Northumberland,VA,"Northumberland County, VA",631,5584,11.3
2650,51135,Nottoway,VA,"Nottoway County, VA",1,5446,0.0
2651,51137,Orange,VA,"Orange County, VA",60,13679,0.4
2652,51139,Page,VA,"Page County, VA",102,9286,1.1
2653,51141,Patrick,VA,"Patrick County, VA",13,7755,0.2
2654,51143,Pittsylvania,VA,"Pittsylvania County, VA",24,26267,0.1
2655,51145,Powhatan,VA,"Powhatan County, VA",33,10265,0.3
2656,51147,Prince Edward,VA,"Prince Edward County, VA",8,7185,0.1
2657,51149,Prince George,VA,"Prince George County, VA",68,11507,0.6
2658,51153,Prince William,VA,"Prince William County, VA",1178,142000,0.8
2659,51155,Pulaski,VA,"Pulaski County, VA",35,14533,0.2
2660,51157,Rappahannock,VA,"Rappahannock County, VA",28,2913,1.0
2661,51159,Richmond,VA,"Richmond County, VA",58,3069,1.9
2662,51161,Roanoke,VA,"Roanoke County, VA",242,38222,0.6
2663,51163,Rockbridge,VA,"Rockbridge County, VA",82,9248,0.9
2664,51165,Rockingham,VA,"Rockingham County, VA",206,30994,0.7
2665,51167,Russell,VA,"Russell County, VA",27,10812,0.2
2666,51169,Scott,VA,"Scott County, VA",35,8773,0.4
2667,51171,Shenandoah,VA,"Shenandoah County, VA",115,17402,0.7
2668,51173,Smyth,VA,"Smyth County, VA",45,12686,0.4
2669,51175,Southampton,VA,"Southampton County, VA",117,6562,1.8
2670,51177,Spotsylvania,VA,"Spotsylvania County, VA",308,44436,0.7
2671,51179,Stafford,VA,"Stafford County, VA",551,47075,1.2
2672,51181,Surry,VA,"Surry County, VA",30,2730,1.1
2673,51183,Sussex,VA,"Sussex County, VA",25,3794,0.7
2674,51185,Tazewell,VA,"Tazewell County, VA",93,16531,0.6
2675,51187,Warren,VA,"Warren County, VA",125,14651,0.9
2676,51191,Washington,VA,"Washington County, VA",87,22321,0.4
2677,51193,Westmoreland,VA,"Westmoreland County, VA",446,7923,5.6
2678,51195,Wise,VA,"Wise County, VA",88,14925,0.6
2679,51197,Wythe,VA,"Wythe County, VA",32,11983,0.3
2680,51199,York,VA,"York County, VA",2748,25103,10.9
2681,51510,Alexandria city,VA,"Alexandria city County, VA",1350,70598,1.9
2682,51520,Bristol city,VA,"Bristol city County, VA",11,7334,0.1
2683,51530,Buena Vista city,VA,"Buena Vista city County, VA",16,2517,0.6
2684,51540,Charlottesville city,VA,"Charlottesville city County, VA",71,18617,0.4
2685,51550,Chesapeake city,VA,"Chesapeake city County, VA",6771,84849,8.0
2686,51570,Colonial Heights city,VA,"Colonial Heights city County, VA",51,7036,0.7
2687,51580,Covington city,VA,"Covington city County, VA",55,2384,2.3
2688,51590,Danville city,VA,"Danville city County, VA",49,18293,0.3
2689,51595,Emporia city,VA,"Emporia city County, VA",12,2086,0.6
2690,51600,Fairfax city,VA,"Fairfax city County, VA",296,8577,3.5
2691,51610,Falls Church city,VA,"Falls Church city County, VA",153,5493,2.8
2692,51620,Franklin city,VA,"Franklin city County, VA",23,3522,0.7
2693,51630,Fredericksburg city,VA,"Fredericksburg city County, VA",62,10762,0.6
2694,51650,Hampton city,VA,"Hampton city County, VA",7013,54050,13.0
2695,51660,Harrisonburg city,VA,"Harrisonburg city County, VA",36,16723,0.2
2696,51670,Hopewell city,VA,"Hopewell city County, VA",19,9224,0.2
2697,51678,Lexington city,VA,"Lexington city County, VA",8,2158,0.4
2698,51680,Lynchburg city,VA,"Lynchburg city County, VA",55,28273,0.2
2699,51683,Manassas city,VA,"Manassas city County, VA",61,12898,0.5
2700,51685,Manassas Park city,VA,"Manassas Park city County, VA",18,4641,0.4
2701,51690,Martinsville city,VA,"Martinsville city County, VA",1,5532,0.0
2702,51700,Newport News city,VA,"Newport News city County, VA",1569,69835,2.2
2703,51710,Norfolk city,VA,"Norfolk city County, VA",8282,88353,9.4
2704,51720,Norton city,VA,"Norton city County, VA",9,1628,0.6
2705,51730,Petersburg city,VA,"Petersburg city County, VA",59,13165,0.4
2706,51735,Poquoson city,VA,"Poquoson city County, VA",2571,4593,56.0
2707,51740,Portsmouth city,VA,"Portsmouth city County, VA",2724,36370,7.5
2708,51750,Radford city,VA,"Radford city County, VA",23,5573,0.4
2709,51760,Richmond city,VA,"Richmond city County, VA",465,90301,0.5
2710,51770,Roanoke city,VA,"Roanoke city County, VA",182,41740,0.4
2711,51775,Salem city,VA,"Salem city County, VA",99,9912,1.0
2712,51790,Staunton city,VA,"Staunton city County, VA",48,10597,0.5
2713,51800,Suffolk city,VA,"Suffolk city County, VA",933,33774,2.8
2714,51810,Virginia Beach city,VA,"Virginia Beach city County, VA",19409,170798,11.4
2715,51820,Waynesboro city,VA,"Waynesboro city County, VA",59,9193,0.6
2716,51830,Williamsburg city,VA,"Williamsburg city County, VA",39,4706,0.8
2717,51840,Winchester city,VA,"Winchester city County, VA",45,10490,0.4
2718,53001,Adams,WA,"Adams County, WA",2,5973,0.0
2719,53003,Asotin,WA,"Asotin County, WA",15,9101,0.2
2720,53005,Benton,WA,"Benton County, WA",166,72121,0.2
2721,53007,Chelan,WA,"Chelan County, WA",294,28384,1.0
2722,53009,Clallam,WA,"Clallam County, WA",264,32958,0.8
2723,53011,Clark,WA,"Clark County, WA",729,174661,0.4
2724,53013,Columbia,WA,"Columbia County, WA",23,1795,1.3
2725,53015,Cowlitz,WA,"Cowlitz County, WA",949,41952,2.3
2726,53017,Douglas,WA,"Douglas County, WA",21,15263,0.1
2727,53019,Ferry,WA,"Ferry County, WA",12,3060,0.4
2728,53021,Franklin,WA,"Franklin County, WA",15,26723,0.1
2729,53023,Garfield,WA,"Garfield County, WA",4,984,0.4
2730,53025,Grant,WA,"Grant County, WA",44,30818,0.1
2731,53027,Grays Harbor,WA,"Grays Harbor County, WA",1125,28722,3.9
2732,53029,Island,WA,"Island County, WA",638,34768,1.8
2733,53031,Jefferson,WA,"Jefferson County, WA",189,14705,1.3
2734,53033,King,WA,"King County, WA",4727,882028,0.5
2735,53035,Kitsap,WA,"Kitsap County, WA",753,103913,0.7
2736,53037,Kittitas,WA,"Kittitas County, WA",315,18347,1.7
2737,53039,Klickitat,WA,"Klickitat County, WA",34,8877,0.4
2738,53041,Lewis,WA,"Lewis County, WA",1015,30618,3.3
2739,53043,Lincoln,WA,"Lincoln County, WA",10,4525,0.2
2740,53045,Mason,WA,"Mason County, WA",420,24278,1.7
2741,53047,Okanogan,WA,"Okanogan County, WA",160,17675,0.9
2742,53049,Pacific,WA,"Pacific County, WA",593,9279,6.4
2743,53051,Pend Oreille,WA,"Pend Oreille County, WA",68,5727,1.2
2744,53053,Pierce,WA,"Pierce County, WA",2085,323296,0.6
2745,53055,San Juan,WA,"San Juan County, WA",84,8252,1.0
2746,53057,Skagit,WA,"Skagit County, WA",883,48493,1.8
2747,53059,Skamania,WA,"Skamania County, WA",38,4816,0.8
2748,53061,Snohomish,WA,"Snohomish County, WA",1506,293823,0.5
2749,53063,Spokane,WA,"Spokane County, WA",214,202811,0.1
2750,53065,Stevens,WA,"Stevens County, WA",45,17554,0.3
2751,53067,Thurston,WA,"Thurston County, WA",628,109983,0.6
2752,53069,Wahkiakum,WA,"Wahkiakum County, WA",87,1897,4.6
2753,53071,Walla Walla,WA,"Walla Walla County, WA",139,22646,0.6
2754,53073,Whatcom,WA,"Whatcom County, WA",970,86523,1.1
2755,53075,Whitman,WA,"Whitman County, WA",27,17999,0.2
2756,53077,Yakima,WA,"Yakima County, WA",573,83048,0.7
2757,54001,Barbour,WV,"Barbour County, WV",29,6324,0.5
2758,54003,Berkeley,WV,"Berkeley County, WV",126,44221,0.3
2759,54005,Boone,WV,"Boone County, WV",81,8932,0.9
2760,54007,Braxton,WV,"Braxton County, WV",26,5624,0.5
2761,54009,Brooke,WV,"Brooke County, WV",33,9805,0.3
2762,54011,Cabell,WV,"Cabell County, WV",184,39064,0.5
2763,54013,Calhoun,WV,"Calhoun County, WV",22,2826,0.8
2764,54015,Clay,WV,"Clay County, WV",47,3274,1.4
2765,54017,Doddridge,WV,"Doddridge County, WV",18,2685,0.7
2766,54019,Fayette,WV,"Fayette County, WV",74,17441,0.4
2767,54021,Gilmer,WV,"Gilmer County, WV",36,2587,1.4
2768,54023,Grant,WV,"Grant County, WV",49,4607,1.1
2769,54025,Greenbrier,WV,"Greenbrier County, WV",272,15188,1.8
2770,54027,Hampshire,WV,"Hampshire County, WV",74,9288,0.8
2771,54029,Hancock,WV,"Hancock County, WV",50,12678,0.4
2772,54031,Hardy,WV,"Hardy County, WV",61,5674,1.1
2773,54033,Harrison,WV,"Harrison County, WV",114,27098,0.4
2774,54035,Jackson,WV,"Jackson County, WV",69,11334,0.6
2775,54037,Jefferson,WV,"Jefferson County, WV",138,20891,0.7
2776,54039,Kanawha,WV,"Kanawha County, WV",670,79070,0.8
2777,54041,Lewis,WV,"Lewis County, WV",38,6574,0.6
2778,54043,Lincoln,WV,"Lincoln County, WV",71,8208,0.9
2779,54045,Logan,WV,"Logan County, WV",163,13816,1.2
2780,54047,McDowell,WV,"McDowell County, WV",76,7607,1.0
2781,54049,Marion,WV,"Marion County, WV",102,22926,0.4
2782,54051,Marshall,WV,"Marshall County, WV",78,12308,0.6
2783,54053,Mason,WV,"Mason County, WV",73,11034,0.7
2784,54055,Mercer,WV,"Mercer County, WV",72,25216,0.3
2785,54057,Mineral,WV,"Mineral County, WV",47,10916,0.4
2786,54059,Mingo,WV,"Mingo County, WV",217,10501,2.1
2787,54061,Monongalia,WV,"Monongalia County, WV",118,39466,0.3
2788,54063,Monroe,WV,"Monroe County, WV",27,5718,0.5
2789,54065,Morgan,WV,"Morgan County, WV",70,7185,1.0
2790,54067,Nicholas,WV,"Nicholas County, WV",48,10069,0.5
2791,54069,Ohio,WV,"Ohio County, WV",183,17193,1.1
2792,54071,Pendleton,WV,"Pendleton County, WV",51,3174,1.6
2793,54073,Pleasants,WV,"Pleasants County, WV",19,2835,0.7
2794,54075,Pocahontas,WV,"Pocahontas County, WV",137,3530,3.9
2795,54077,Preston,WV,"Preston County, WV",37,12429,0.3
2796,54079,Putnam,WV,"Putnam County, WV",194,21613,0.9
2797,54081,Raleigh,WV,"Raleigh County, WV",63,31203,0.2
2798,54083,Randolph,WV,"Randolph County, WV",122,11135,1.1
2799,54085,Ritchie,WV,"Ritchie County, WV",28,4049,0.7
2800,54087,Roane,WV,"Roane County, WV",66,5562,1.2
2801,54089,Summers,WV,"Summers County, WV",84,5566,1.5
2802,54091,Taylor,WV,"Taylor County, WV",18,6614,0.3
2803,54093,Tucker,WV,"Tucker County, WV",84,3142,2.7
2804,54095,Tyler,WV,"Tyler County, WV",15,3207,0.5
2805,54097,Upshur,WV,"Upshur County, WV",64,9713,0.7
2806,54099,Wayne,WV,"Wayne County, WV",85,15124,0.6
2807,54101,Webster,WV,"Webster County, WV",44,3781,1.2
2808,54103,Wetzel,WV,"Wetzel County, WV",51,5762,0.9
2809,54105,Wirt,WV,"Wirt County, WV",19,2505,0.8
2810,54107,Wood,WV,"Wood County, WV",129,35488,0.4
2811,54109,Wyoming,WV,"Wyoming County, WV",165,8805,1.9
2812,55001,Adams,WI,"Adams County, WI",35,9062,0.4
2813,55003,Ashland,WI,"Ashland County, WI",18,6565,0.3
2814,55005,Barron,WI,"Barron County, WI",31,18907,0.2
2815,55007,Bayfield,WI,"Bayfield County, WI",24,7057,0.3
2816,55009,Brown,WI,"Brown County, WI",439,105271,0.4
2817,55011,Buffalo,WI,"Buffalo County, WI",17,5772,0.3
2818,55013,Burnett,WI,"Burnett County, WI",37,7305,0.5
2819,55015,Calumet,WI,"Calumet County, WI",29,19807,0.1
2820,55017,Chippewa,WI,"Chippewa County, WI",57,25601,0.2
2821,55019,Clark,WI,"Clark County, WI",19,12791,0.1
2822,55021,Columbia,WI,"Columbia County, WI",104,24112,0.4
2823,55023,Crawford,WI,"Crawford County, WI",38,6654,0.6
2824,55025,Dane,WI,"Dane County, WI",798,222929,0.4
2825,55027,Dodge,WI,"Dodge County, WI",86,34980,0.2
2826,55029,Door,WI,"Door County, WI",194,13191,1.5
2827,55031,Douglas,WI,"Douglas County, WI",59,19011,0.3
2828,55033,Dunn,WI,"Dunn County, WI",36,16859,0.2
2829,55035,Eau Claire,WI,"Eau Claire County, WI",61,40981,0.1
2830,55037,Florence,WI,"Florence County, WI",2,1948,0.1
2831,55039,Fond du Lac,WI,"Fond du Lac County, WI",188,41542,0.5
2832,55041,Forest,WI,"Forest County, WI",5,4008,0.1
2833,55043,Grant,WI,"Grant County, WI",65,19583,0.3
2834,55045,Green,WI,"Green County, WI",21,15047,0.1
2835,55047,Green Lake,WI,"Green Lake County, WI",37,7979,0.5
2836,55049,Iowa,WI,"Iowa County, WI",13,9850,0.1
2837,55051,Iron,WI,"Iron County, WI",10,2898,0.3
2838,55053,Jackson,WI,"Jackson County, WI",32,8199,0.4
2839,55055,Jefferson,WI,"Jefferson County, WI",132,32965,0.4
2840,55057,Juneau,WI,"Juneau County, WI",67,10752,0.6
2841,55059,Kenosha,WI,"Kenosha County, WI",180,64111,0.3
2842,55061,Kewaunee,WI,"Kewaunee County, WI",8,8341,0.1
2843,55063,La Crosse,WI,"La Crosse County, WI",186,47518,0.4
2844,55065,Lafayette,WI,"Lafayette County, WI",15,6722,0.2
2845,55067,Langlade,WI,"Langlade County, WI",14,8612,0.2
2846,55069,Lincoln,WI,"Lincoln County, WI",37,12625,0.3
2847,55071,Manitowoc,WI,"Manitowoc County, WI",58,34563,0.2
2848,55073,Marathon,WI,"Marathon County, WI",139,55466,0.3
2849,55075,Marinette,WI,"Marinette County, WI",51,18473,0.3
2850,55077,Marquette,WI,"Marquette County, WI",34,6648,0.5
2851,55079,Milwaukee,WI,"Milwaukee County, WI",1144,382175,0.3
2852,55081,Monroe,WI,"Monroe County, WI",55,17915,0.3
2853,55083,Oconto,WI,"Oconto County, WI",101,16036,0.6
2854,55085,Oneida,WI,"Oneida County, WI",21,15421,0.1
2855,55087,Outagamie,WI,"Outagamie County, WI",87,73648,0.1
2856,55089,Ozaukee,WI,"Ozaukee County, WI",182,35807,0.5
2857,55091,Pepin,WI,"Pepin County, WI",11,3070,0.4
2858,55093,Pierce,WI,"Pierce County, WI",38,15593,0.2
2859,55095,Polk,WI,"Polk County, WI",39,18450,0.2
2860,55097,Portage,WI,"Portage County, WI",56,28675,0.2
2861,55099,Price,WI,"Price County, WI",13,6688,0.2
2862,55101,Racine,WI,"Racine County, WI",160,76974,0.2
2863,55103,Richland,WI,"Richland County, WI",20,7538,0.3
2864,55105,Rock,WI,"Rock County, WI",165,64739,0.3
2865,55107,Rusk,WI,"Rusk County, WI",13,6376,0.2
2866,55109,St. Croix,WI,"St. Croix County, WI",105,34182,0.3
2867,55111,Sauk,WI,"Sauk County, WI",117,26222,0.4
2868,55113,Sawyer,WI,"Sawyer County, WI",25,7796,0.3
2869,55115,Shawano,WI,"Shawano County, WI",39,17004,0.2
2870,55117,Sheboygan,WI,"Sheboygan County, WI",112,47738,0.2
2871,55119,Taylor,WI,"Taylor County, WI",1,8614,0.0
2872,55121,Trempealeau,WI,"Trempealeau County, WI",32,12005,0.3
2873,55123,Vernon,WI,"Vernon County, WI",52,12071,0.4
2874,55125,Vilas,WI,"Vilas County, WI",16,10921,0.1
2875,55127,Walworth,WI,"Walworth County, WI",85,40874,0.2
2876,55129,Washburn,WI,"Washburn County, WI",17,7236,0.2
2877,55131,Washington,WI,"Washington County, WI",88,54302,0.2
2878,55133,Waukesha,WI,"Waukesha County, WI",426,158808,0.3
2879,55135,Waupaca,WI,"Waupaca County, WI",34,22305,0.2
2880,55137,Waushara,WI,"Waushara County, WI",44,9934,0.4
2881,55139,Winnebago,WI,"Winnebago County, WI",271,70594,0.4
2882,55141,Wood,WI,"Wood County, WI",60,32332,0.2
2883,56001,Albany,WY,"Albany County, WY",31,15944,0.2
2884,56003,Big Horn,WY,"Big Horn County, WY",14,4475,0.3
2885,56005,Campbell,WY,"Campbell County, WY",15,17574,0.1
2886,56007,Carbon,WY,"Carbon County, WY",30,6204,0.5
2887,56009,Converse,WY,"Converse County, WY",20,5378,0.4
2888,56011,Crook,WY,"Crook County, WY",3,2919,0.1
2889,56013,Fremont,WY,"Fremont County, WY",51,14907,0.3
2890,56015,Goshen,WY,"Goshen County, WY",5,5207,0.1
2891,56017,Hot Springs,WY,"Hot Springs County, WY",7,2118,0.3
2892,56019,Johnson,WY,"Johnson County, WY",25,3845,0.7
2893,56021,Laramie,WY,"Laramie County, WY",159,39683,0.4
2894,56023,Lincoln,WY,"Lincoln County, WY",30,6908,0.4
2895,56025,Natrona,WY,"Natrona County, WY",109,32799,0.3
2896,56027,Niobrara,WY,"Niobrara County, WY",3,964,0.3
2897,56029,Park,WY,"Park County, WY",47,12160,0.4
2898,56031,Platte,WY,"Platte County, WY",4,4030,0.1
2899,56033,Sheridan,WY,"Sheridan County, WY",57,13251,0.4
2900,56035,Sublette,WY,"Sublette County, WY",6,3340,0.2
2901,56037,Sweetwater,WY,"Sweetwater County, WY",10,15523,0.1
2902,56039,Teton,WY,"Teton County, WY",405,9019,4.5
2903,56041,Uinta,WY,"Uinta County, WY",32,7597,0.4
2904,56043,Washakie,WY,"Washakie County, WY",5,3365,0.1
2905,56045,Weston,WY,"Weston County, WY",1,2891,0.0
